"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","06-20-2022","06-20-2022","CONSUMER CONFIDENCE REPORT RELATED","2021 CCR & COD","",".pdf","1.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1454219.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","06-09-2022","06-09-2022","CLEARANCE RELATED","0126379-102-DSGP/02 - OLDSMAR TRAIL PVI- NO.PERMIT.REQUIRED.BACTEES AND EMAIL","",".pdf","1.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1439615.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","06-01-2022","07-10-2022","MONTHLY OPERATION REPORTS","2022_06_MOR","",".pdf","691.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1452564.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","MONITORING RELATED","2022 SAMPLING REMINDER LETTER","",".pdf","137.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1436134.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","CLEARANCE RELATED","0126379-100-DSGP02 - PARTIAL CLEARANCE 9 - PRESSURE TEST","",".pdf","137.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432807.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","CLEARANCE RELATED","0126379-100-DSGP02 - PARTIAL CLEARANCE 9 - PERMIT","",".pdf","205.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432796.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","CLEARANCE RELATED","0126379-100-DSGP02 - PARTIAL CLEARANCE 9 - COVER LETTER","",".pdf","113.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432806.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","CLEARANCE RELATED","0126379-100-DSGP02 - PARTIAL CLEARANCE 9 - BACT SAMPLE RESULTS","",".pdf","678.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432805.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-18-2022","05-18-2022","CLEARANCE RELATED","0126379-100-DSGP02 - PARTIAL CLEARANCE 9 - APPLICATION","",".pdf","3.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432804.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-09-2022","06-15-2022","BACTERIOLOGICAL RELATED","2022-05_BACTE","",".pdf","238.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1448594.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","05-01-2022","06-10-2022","MONTHLY OPERATION REPORTS","2022_05_MOR","",".pdf","646.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1441819.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","04-04-2022","05-11-2022","BACTERIOLOGICAL RELATED","2022-04_BACTE","",".pdf","227.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1439315.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","04-01-2022","05-10-2022","MONTHLY OPERATION REPORTS","2022_04_MOR","",".pdf","661.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1432354.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-23-2022","03-23-2022","CROSS CONNECTION CONTROL RELATED","2021 CROSS-CONNECTION CONTROL ANNUAL REPORT","",".pdf","314.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1413695.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-21-2022","03-21-2022","CLEARANCE RELATED","0126379-102-DSGP/02 - OLDSMAR TRAIL PVI- FINAL CLEARANCER LETTER","",".pdf","207.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1411396.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-21-2022","03-21-2022","CLEARANCE RELATED","0126379-102-DSGP/02 - OLDSMAR TRAIL PVI- FINAL CLEARANCE APPLICATION PACKAGE","",".pdf","24.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1411583.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-18-2022","03-18-2022","CLEARANCE RELATED","0126379-102-OLDSMAR TRAIL-PARTIALCLEARANCE1-APPLICATION","",".pdf","35.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1411277.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-02-2022","04-14-2022","BACTERIOLOGICAL RELATED","2022-03_BACTE","",".pdf","239.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1439313.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","03-01-2022","04-10-2022","MONITORING RELATED","2022_03_MOR","",".pdf","671.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1422189.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-14-2022","02-14-2022","CLEARANCE RELATED","0126379-100-DSGP02-HARBOR PALMS INFRASTRUCTURE-PARTIAL CLEARANCE 8 LETTER","",".pdf","170.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1399772.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-14-2022","02-14-2022","CLEARANCE RELATED","0126379-100-DSGP02-HARBOR PALMS INFRASTRUCTURE-PARTIAL CLEARANCE 8 -CHECKLIST","",".pdf","179.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1399771.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-14-2022","02-14-2022","CLEARANCE RELATED","0126379-100-DSGP02-HARBOR PALMS INFRASTRUCTURE-PARTIAL CLEARANCE 8 -BACT SAMPLE BINDER","",".pdf","694.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1399769.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-14-2022","02-14-2022","CLEARANCE RELATED","0126379-100-DSGP02-HARBOR PALMS INFRASTRUCTURE-PARTIAL CLEARANCE 8 -APPLICATION","",".pdf","705.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1399767.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-08-2022","03-21-2022","BACTERIOLOGICAL RELATED","2022-02_BACTE","",".pdf","233.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1415214.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","02-01-2022","03-10-2022","MONTHLY OPERATION REPORTS","2022_02_MOR","",".pdf","671.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1414643.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","01-10-2022","02-11-2022","BACTERIOLOGICAL RELATED","2022-01_BACTE","",".pdf","217.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1400242.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","01-07-2022","02-10-2022","CHEMICAL AND RADIOLOGICAL RELATED","2022-01_FLUORIDE","",".pdf","653.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1409175.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","01-01-2022","02-10-2022","MONTHLY OPERATION REPORTS","2022-01_MOR_FLUORIDATING","",".pdf","653.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1404964.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","01-01-2022","02-10-2022","MONTHLY OPERATION REPORTS","2022-01_MOR","",".pdf","653.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1404963.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","12-08-2021","01-06-2022","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (TAMPA RD)","",".pdf","207.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433790.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","12-05-2021","01-06-2022","CHEMICAL AND RADIOLOGICAL RELATED","2021-12_N-N","",".pdf","166.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1391932.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","12-02-2021","01-06-2022","BACTERIOLOGICAL RELATED","2021-12_BACTE","",".pdf","221.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387912.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","12-01-2021","01-06-2022","MONTHLY OPERATION REPORTS","2021-12_MOR","",".pdf","670.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1396578.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-30-2021","12-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (DRIFTWOOD CIR)","",".pdf","199.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433789.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-30-2021","01-06-2022","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (AVENTINE APTS)","",".pdf","230.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433787.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-22-2021","11-30-2021","CROSS CONNECTION CONTROL RELATED","2021 CCC ANNUAL REPORT","",".pdf","314.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433807.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-15-2021","12-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (EMERALD BAY)","",".pdf","228.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433786.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-05-2021","12-10-2021","CHEMICAL AND RADIOLOGICAL RELATED","2021-11_FLUORIDE","",".pdf","766.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1409169.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-03-2021","12-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (SHORE BLVD)","",".pdf","204.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433785.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-02-2021","12-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (SUNNY PT)","",".pdf","203.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433783.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-01-2021","12-10-2021","MONTHLY OPERATION REPORTS","2021-11_MOR_FLUORIDATING","",".pdf","766.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1405609.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-01-2021","12-10-2021","MONTHLY OPERATION REPORTS","2021-11_MOR","",".pdf","766.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1405608.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-01-2021","12-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (EMERALD BAY)","",".pdf","229.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433781.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","11-01-2021","12-10-2021","BACTERIOLOGICAL RELATED","2021-11_BACTE","",".pdf","226.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387901.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-14-2021","11-16-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (DRIFTWOOD)","",".pdf","210.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1376973.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-14-2021","11-16-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (DRIFTWOOD)","",".pdf","210.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433779.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-06-2021","11-16-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (COUNTRYSIDE KEY)","",".pdf","226.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1433778.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-06-2021","11-16-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (COUNTRYSIDE KEY)","",".pdf","226.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1376971.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-04-2021","11-16-2021","BACTERIOLOGICAL RELATED","2021-10_BACTE","",".pdf","226.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387896.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","10-01-2021","11-10-2021","MONTHLY OPERATION REPORTS","2021-10_MOR_FLUORIDATING","",".pdf","684.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1379202.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-22-2021","09-22-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","INCIDENT REPORT","",".pdf","149.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1358096.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-21-2021","11-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (HUNTER LAKE DR)","",".pdf","214.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1376969.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-21-2021","10-11-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (HUNTER LAKE DR)","",".pdf","214.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1454226.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-08-2021","10-11-2021","BACTERIOLOGICAL RELATED","2021-09_BACTE","",".pdf","227.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387894.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-02-2021","09-02-2021","INSPECTION RELATED","SANITARY SURVEY 2021-8-31","",".pdf","691.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1351690.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-01-2021","10-11-2021","MONTHLY OPERATION REPORTS","2021-09_MOR_FLUORIDATING","",".pdf","659.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1363832.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","09-01-2021","10-11-2021","CHEMICAL AND RADIOLOGICAL RELATED","2021-09_FLUORIDE","",".pdf","659.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1363839.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-31-2021","08-31-2021","INSPECTION RELATED","QA AUDIT","",".pdf","844.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1359576.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-04-2021","09-09-2021","CHEMICAL AND RADIOLOGICAL RELATED","2021-08_FLUORIDE","",".pdf","676.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1354093.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-02-2021","09-09-2021","BACTERIOLOGICAL RELATED","2021-08_BACTE","",".pdf","252.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387891.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-01-2021","09-10-2021","MONTHLY OPERATION REPORTS","AUG 2021 MOR","",".pdf","994.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1356249.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-01-2021","09-09-2021","MONTHLY OPERATION REPORTS","2021-08_MOR_FLUORIDATING","",".pdf","676.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1353927.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","08-01-2021","09-09-2021","MONTHLY OPERATION REPORTS","2021-08_MOR","",".pdf","676.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1353926.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-28-2021","08-11-2021","BACTERIOLOGICAL RELATED","2021-07_BACTE_2-DAY_CLEARANCE (ELMWOOD-LEMONWOOD)","",".pdf","176.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1387892.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-21-2021","08-10-2021","CHEMICAL AND RADIOLOGICAL RELATED","2021-07_FLUORIDE","",".pdf","678.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1351471.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-16-2021","08-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (COUNTRYSIDE KEY)","",".pdf","258.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1357791.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-15-2021","08-11-2021","BACTERIOLOGICAL RELATED","2021-07_BACTE","",".pdf","314.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1365908.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-14-2021","12-21-2021","DISINFECTION BYPRODUCTS RELATED","2021-07_DBP","",".pdf","598.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1384476.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-13-2021","08-10-2021","INCIDENT OR MALFUNCTION REPORTING RELATED","BOIL WATER NOTICE (SHORE DR)","",".pdf","238.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1357790.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-01-2021","10-22-2021","MONTHLY OPERATION REPORTS","JULY 2021 FLMOR_REVISED","",".pdf","834.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1366712.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-01-2021","08-10-2021","MONTHLY OPERATION REPORTS","2021-07_MOR_FLUORIDATING","",".pdf","678.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1351440.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","07-01-2021","08-10-2021","MONTHLY OPERATION REPORTS","2021-07_MOR","",".pdf","678.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1351438.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","06-28-2021","06-28-2021","CASE CLOSURE RELATED","WARNING LETTER CLOSURE LETTER","",".pdf","172.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1332300.1"
"6521417","OLDSMAR WATER SYSTEM","351 LAYFAYETTE BLVD","OLDSMAR","PINELLAS","SWD","06-26-2021","06-26-2021","CASE CLOSURE RELATED","SECURITY UPDATES REQUESTED","",".pdf","251.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/32.1332138.1"
